batch,trans_date_trans_time,cc_num,merchant,category,amt,fraud_score
1068,2020-10-24 03:31:03,180046617132290,fraud_Goodwin-Nitzsche,grocery_pos,192.01,0.9582
1069,2020-08-27 23:14:06,583699482621,fraud_Beier-Hyatt,shopping_pos,192.01,0.9848
1070,2020-11-01 03:38:50,4087542780207162,fraud_Harber Inc,gas_transport,8.08,0.9921
1073,2020-10-24 20:34:24,4883407061576,fraud_Boyer PLC,shopping_net,192.01,0.9977
1073,2020-07-21 23:54:26,4797297220948468262,fraud_Cruickshank-Mills,entertainment,192.01,0.5095
1075,2020-08-27 23:21:14,6011104316292105,fraud_Beier and Sons,home,192.01,0.4264
1075,2020-07-06 23:58:21,3583793405872580,fraud_Okuneva, Schneider and Rau,shopping_pos,192.01,0.6533
1075,2020-06-26 23:18:46,6544734391390261,fraud_Schumm PLC,shopping_net,192.01,0.9012
1077,2020-11-26 23:56:41,6592861994408652,fraud_Champlin and Sons,home,192.01,0.5417
1077,2020-11-05 00:57:25,38859492057661,fraud_McDermott-Weimann,grocery_pos,192.01,0.9971
1080,2020-07-06 22:46:17,3512365128314616,fraud_Kassulke PLC,shopping_net,192.01,0.679
1081,2020-11-26 02:46:05,4505383113689,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.959
1082,2020-07-09 00:52:11,503851367360,fraud_Hintz-Bruen,grocery_net,7.11,0.9921
1083,2020-10-11 03:41:44,4104312520615374,fraud_Hackett-Lueilwitz,grocery_pos,192.01,0.9646
1083,2020-08-20 13:26:09,4981132848794,fraud_Stamm-Rodriguez,misc_pos,49.47,0.6513
1085,2020-12-11 03:52:05,4560395181594436016,fraud_Bahringer, Schoen and Corkery,shopping_pos,192.01,0.915
1085,2020-11-26 23:25:17,3587044315915002,fraud_McGlynn-Heathcote,misc_net,192.01,0.9417
1085,2020-07-30 00:06:13,180011453250192,fraud_Greenholt, Jacobi and Gleason,gas_transport,11.21,0.985
1087,2020-08-20 23:19:54,372382441451095,fraud_Altenwerth, Cartwright and Koss,shopping_net,192.01,0.9869
1087,2020-11-20 03:57:59,30235268718158,fraud_Bradtke PLC,grocery_pos,192.01,0.9146
1089,2020-07-12 23:40:57,3514897282719543,fraud_Stamm-Witting,shopping_net,192.01,0.9745
1089,2020-09-21 23:08:25,676326610042,fraud_Hilpert-Conroy,kids_pets,22.78,0.5876
1089,2020-06-29 22:43:27,3528231451607350,fraud_Lockman Ltd,grocery_pos,192.01,0.9809
1089,2020-08-28 07:15:28,4079773899158,fraud_Vandervort-Funk,grocery_pos,192.01,0.5135
1091,2020-09-01 22:59:31,4003989662068504,fraud_Boyer PLC,shopping_net,192.01,0.4223
1091,2020-12-28 23:03:01,6011504998544485,fraud_Pouros-Haag,shopping_pos,192.01,0.5518
1091,2020-09-28 23:21:18,372965408103277,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.9889
1093,2020-11-15 23:35:32,378006354724784,fraud_Quitzon, Green and Bashirian,shopping_pos,192.01,0.9717
1093,2020-06-29 00:15:24,571844099986,fraud_Schoen, Kuphal and Nitzsche,grocery_pos,192.01,0.9045
1094,2020-11-10 14:01:35,30029052116970,fraud_Halvorson Group,misc_pos,10.97,0.5435
1095,2020-07-19 22:00:56,3534330126107879,fraud_Kuphal-Predovic,misc_net,192.01,0.9255
1096,2020-11-26 23:12:27,180046165512893,fraud_Hills-Witting,shopping_net,192.01,0.9857
1097,2020-12-08 03:55:56,213180742685905,fraud_Parisian and Sons,gas_transport,19.26,0.8755
1097,2020-10-15 01:30:41,3527063666782582,fraud_DuBuque LLC,grocery_pos,192.01,0.8729
1097,2020-08-13 22:09:50,3576431665303017,fraud_Gulgowski LLC,home,192.01,0.6327
1099,2020-11-18 23:27:19,4066595222529,fraud_Streich, Dietrich and Barton,shopping_net,192.01,0.9887
1101,2020-09-01 18:48:57,180052752563109,fraud_Little, Gutmann and Lynch,shopping_net,192.01,0.7943
1101,2020-09-25 23:07:54,2286236465059468,fraud_Eichmann-Russel,misc_pos,49.16,0.627
1102,2020-12-12 02:51:36,3568255211412877,fraud_Kuhn LLC,misc_net,192.01,0.3547
1104,2020-08-06 02:20:47,348253506557335,fraud_Koepp-Witting,grocery_pos,192.01,0.9968
1105,2020-09-04 06:27:23,341283058448499,fraud_Casper, Hand and Zulauf,grocery_pos,192.01,0.6052
1105,2020-12-09 23:19:18,3591919803438423,fraud_Zemlak Group,misc_net,192.01,0.833
1105,2020-10-25 00:15:29,4599285557366057,fraud_Barton Inc,grocery_pos,192.01,0.9873
1106,2020-10-30 00:38:15,376012912828093,fraud_Lockman Ltd,grocery_pos,192.01,0.9964
1108,2020-10-05 23:00:10,581508178315,fraud_Heathcote LLC,shopping_net,192.01,0.9826
1109,2020-11-28 01:15:32,3513506355699497,fraud_Conroy-Cruickshank,gas_transport,7.95,0.9878
1109,2020-06-29 23:40:46,571844099986,fraud_Jaskolski-Vandervort,misc_net,192.01,0.9855
1110,2020-12-11 23:44:23,3596357274378601,fraud_Kerluke-Abshire,shopping_net,192.01,0.5577
1111,2020-06-30 02:16:22,30551643947183,fraud_Sawayn PLC,shopping_pos,192.01,0.9089
1113,2020-12-08 04:12:21,3591919803438423,fraud_Hudson-Ratke,grocery_pos,192.01,0.7651
1113,2020-10-01 23:58:59,4104312520615374,fraud_Spencer PLC,entertainment,192.01,0.7304
1113,2020-09-15 22:31:44,4229733778084049,fraud_Medhurst PLC,shopping_net,192.01,0.6192
1115,2020-07-27 22:00:28,2222157926772399,fraud_Kilback and Sons,entertainment,192.01,0.9161
1115,2020-10-14 23:48:05,341542810616333,fraud_Johnson, Runolfsdottir and Mayer,misc_net,192.01,0.9845
1115,2020-08-03 22:10:07,60416207185,fraud_Gulgowski LLC,home,192.01,0.5645
1117,2020-10-17 23:36:34,4306586894261180,fraud_Wisozk and Sons,misc_pos,7.73,0.7194
1117,2020-08-17 02:34:23,213112402583773,fraud_Conroy Ltd,shopping_pos,192.01,0.9612
1119,2020-07-30 00:52:25,4352307151555405069,fraud_Luettgen PLC,gas_transport,7.84,0.9871
1120,2020-08-07 02:33:47,4518350514020532,fraud_Dooley-Thompson,misc_net,192.01,0.3964
1121,2020-11-28 23:08:03,503874407318,fraud_Jast Ltd,shopping_net,192.01,0.6429
1123,2020-07-19 23:02:31,375534208663984,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.9833
1125,2020-10-25 00:41:24,4883407061576,fraud_Cummerata-Jones,gas_transport,13.98,0.9921
1127,2020-07-11 22:12:40,501882822387,fraud_Doyle Ltd,grocery_pos,192.01,0.9764
1127,2020-08-06 22:02:19,348253506557335,fraud_Pacocha-Bauch,shopping_pos,192.01,0.9898
1129,2020-07-09 18:49:23,503851367360,fraud_Swaniawski, Lowe and Robel,shopping_pos,192.01,0.9981
1130,2020-11-08 03:35:48,2475085306462014,fraud_Bailey-Morar,grocery_pos,192.01,0.993
1130,2020-08-09 00:15:35,4476840372112,fraud_Sporer Inc,gas_transport,7.3,0.9863
1130,2020-09-24 23:52:49,586100864972,fraud_Larkin, Stracke and Greenfelder,entertainment,192.01,0.9877
1131,2020-10-10 22:47:11,213199865312311,fraud_Lebsack and Sons,misc_net,192.01,0.9889
1132,2020-12-12 00:17:45,4607072969078276,fraud_Kuvalis Ltd,gas_transport,6.62,0.9862
1133,2020-06-22 03:55:36,3524574586339330,fraud_Kuhn LLC,shopping_pos,192.01,0.9207
1135,2020-10-08 03:40:05,6597248210463122,fraud_Christiansen, Goyette and Schamberger,gas_transport,18.88,0.9693
1135,2020-12-08 03:01:53,3545109339866548,fraud_Murray-Smitham,grocery_pos,192.01,0.9947
1135,2020-10-04 22:17:25,3585052663373890,fraud_Boyer-Reichert,shopping_net,192.01,0.9894
1139,2020-11-12 22:27:23,30242921189660,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.9892
1139,2020-10-16 02:19:50,4306586894261180,fraud_Murray Ltd,grocery_net,10.62,0.8507
1141,2020-12-16 22:50:10,4334230547694630,fraud_Dibbert-Green,entertainment,192.01,0.3834
1141,2020-12-11 00:10:12,3596217206093829,fraud_Botsford Ltd,shopping_pos,192.01,0.9578
1142,2020-08-11 06:07:41,6564459919350820,fraud_Vandervort-Funk,grocery_pos,192.01,0.6168
1142,2020-12-06 22:13:54,4412720572684931,fraud_Lynch Ltd,shopping_pos,192.01,0.9908
1143,2020-08-03 23:17:42,4725837176265195730,fraud_Botsford and Sons,home,192.01,0.5772
1143,2020-11-10 23:41:00,3576511691045060,fraud_Weber, Thiel and Hammes,kids_pets,20.25,0.648
1145,2020-08-22 00:38:18,3513618443244549,fraud_Barton Inc,grocery_pos,192.01,0.8716
1145,2020-12-21 02:21:41,4716561796955522,fraud_Murray-Smitham,grocery_pos,192.01,0.9143
1145,2020-09-15 22:48:20,4229733778084049,fraud_Kuhic LLC,shopping_net,192.01,0.6192
1147,2020-07-08 22:35:20,4713464490314802,fraud_Goyette Inc,shopping_net,192.01,0.9862
1147,2020-07-03 23:22:20,3540416671210051,fraud_Gleason-Macejkovic,shopping_net,192.01,0.9895
1147,2020-09-23 22:03:34,60487002085,fraud_Volkman-Predovic,shopping_net,192.01,0.9087
1147,2020-09-26 00:08:59,4646845581490336108,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.9185
1147,2020-09-26 17:33:54,571314334723,fraud_Moore, Dibbert and Koepp,misc_net,192.01,0.5486
1149,2020-10-04 23:47:58,347399333635231,fraud_Kuhic, Bins and Pfeffer,shopping_net,192.01,0.9897
1149,2020-10-25 23:35:24,30551643947183,fraud_Gaylord-Powlowski,home,192.01,0.3745
1149,2020-12-14 22:49:45,6011492816282597,fraud_Goyette Inc,shopping_net,192.01,0.6812
1150,2020-10-25 22:34:45,4295296907373,fraud_Baumbach, Hodkiewicz and Walsh,shopping_pos,192.01,0.9663
1150,2020-07-03 23:13:05,3540416671210051,fraud_Kuphal-Bartoletti,misc_net,192.01,0.9889
1151,2020-08-10 01:12:56,4355790796238264643,fraud_Emard Inc,gas_transport,23.32,0.6713
1153,2020-08-07 23:24:46,4810789809665942990,fraud_Schiller, Blanda and Johnson,home,192.01,0.7189
1155,2020-08-09 01:24:38,4476840372112,fraud_Erdman-Kertzmann,gas_transport,7.38,0.9866
1155,2020-09-07 17:18:23,4373370572092720777,fraud_Bernhard-Lesch,food_dining,116.47,0.7146
1159,2020-08-03 03:18:53,3577794103155425,fraud_Cole PLC,grocery_pos,192.01,0.9581
1159,2020-11-25 23:21:38,30546453310167,fraud_Turner and Sons,shopping_pos,192.01,0.9869
1159,2020-08-25 23:12:47,4658490815480264,fraud_Cole PLC,grocery_pos,192.01,0.9784
1161,2020-10-11 22:25:32,5456712664803820,fraud_Ankunding LLC,shopping_net,192.01,0.9847
1161,2020-10-17 22:47:04,4958589671582726883,fraud_Mayert Group,shopping_pos,192.01,0.9804
1162,2020-07-08 01:53:49,4601636330889,fraud_Klocko LLC,misc_net,192.01,0.3795
1163,2020-12-18 22:02:04,374125201044065,fraud_Zboncak, Rowe and Murazik,shopping_net,192.01,0.9825
1164,2020-09-26 11:55:16,4646845581490336108,fraud_Jenkins, Hauck and Friesen,gas_transport,9.54,0.9714
1165,2020-08-06 01:23:11,30199621383748,fraud_Mosciski, Ziemann and Farrell,shopping_net,192.01,0.9262
1165,2020-09-18 23:10:48,30029052116970,fraud_Heathcote, Yost and Kertzmann,shopping_net,192.01,0.7746
1166,2020-10-29 22:56:29,3556613125071656,fraud_Baumbach, Hodkiewicz and Walsh,shopping_pos,192.01,0.606
1166,2020-10-08 22:59:33,344342339068828,fraud_Terry-Huel,shopping_net,192.01,0.9827
1169,2020-12-06 22:29:54,4292902571056973207,fraud_Kuhic, Bins and Pfeffer,shopping_net,192.01,0.9142
1169,2020-06-29 08:16:40,571844099986,fraud_Osinski, Ledner and Leuschke,grocery_pos,192.01,0.5188
1169,2020-10-02 23:10:40,4710826438164847414,fraud_Effertz, Welch and Schowalter,entertainment,192.01,0.373
1169,2020-07-05 03:50:28,4989847570577635369,fraud_Wilkinson Ltd,entertainment,192.01,0.9728
1169,2020-10-04 23:14:37,30510856607165,fraud_Kris-Padberg,shopping_pos,192.01,0.9881
1171,2020-12-16 23:22:36,639046421587,fraud_Gerlach Inc,shopping_net,192.01,0.9821
1173,2020-09-27 17:13:05,60495593109,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.9082
1175,2020-08-26 23:01:35,4512828414983801773,fraud_Frami Group,entertainment,192.01,0.3882
1177,2020-08-03 01:43:53,3577794103155425,fraud_Maggio-Fahey,misc_pos,192.01,0.944
1179,2020-10-02 23:30:25,4710826438164847414,fraud_Hayes, Marquardt and Dibbert,misc_net,192.01,0.9901
1179,2020-07-03 01:52:30,3589255887819806,fraud_Kuvalis Ltd,gas_transport,6.99,0.9866
1179,2020-12-21 22:10:15,4518350514020532,fraud_Greenholt, O'Hara and Balistreri,shopping_net,192.01,0.6293
1179,2020-06-29 22:46:03,6011366578560244,fraud_Schmeler, Bashirian and Price,shopping_net,192.01,0.6474
1179,2020-07-03 00:41:07,3589255887819806,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.858
1180,2020-09-16 00:26:00,342952484382519,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9675
1180,2020-07-22 23:31:15,4195740185974,fraud_Towne, Greenholt and Koepp,shopping_net,192.01,0.9906
1180,2020-11-18 03:53:51,4066595222529,fraud_Kutch and Sons,grocery_pos,192.01,0.9403
1180,2020-06-30 10:04:00,4761403817546679245,fraud_Boyer-Reichert,shopping_net,192.01,0.6503
1181,2020-07-05 02:44:58,4989847570577635369,fraud_Will Ltd,food_dining,136.93,0.4552
1183,2020-11-18 22:06:07,4710792708725663,fraud_Heathcote LLC,shopping_net,192.01,0.8631
1183,2020-09-22 22:39:18,60487002085,fraud_Kuhic LLC,shopping_net,192.01,0.884
1184,2020-09-08 22:15:18,570273151375,fraud_Miller-Hauck,grocery_pos,192.01,0.9807
1185,2020-06-30 12:27:14,571844099986,fraud_Kuhic, Bins and Pfeffer,shopping_net,192.01,0.5442
1185,2020-09-14 23:00:16,4586260469584,fraud_DuBuque LLC,grocery_pos,192.01,0.9787
1185,2020-12-22 23:06:03,2242176657877538,fraud_Bauch-Raynor,grocery_pos,192.01,0.9953
1187,2020-12-28 22:34:47,4642255475285942,fraud_Kutch-Ferry,home,192.01,0.3681
1187,2020-08-11 22:06:08,2284059275940012,fraud_Kozey-Boehm,shopping_net,192.01,0.9687
1187,2020-10-25 14:10:36,180046617132290,fraud_Kozey-Boehm,shopping_net,192.01,0.834
1187,2020-11-27 22:38:28,676275912597,fraud_Lehner, Mosciski and King,misc_net,192.01,0.9471
1189,2020-09-23 23:56:13,586100864972,fraud_Rodriguez, Yost and Jenkins,misc_net,192.01,0.9925
1189,2020-09-28 22:23:27,60495593109,fraud_Kerluke-Abshire,shopping_net,192.01,0.9734
1189,2020-06-30 19:16:07,3528231451607350,fraud_Gutmann-Upton,misc_pos,50.07,0.6513
1191,2020-09-10 22:23:43,4173950183554608,fraud_Predovic Inc,shopping_net,192.01,0.7131
1191,2020-07-31 03:03:27,180011453250192,fraud_Deckow-O'Conner,grocery_pos,192.01,0.9883
1191,2020-08-08 22:26:16,343819048608995,fraud_Howe PLC,entertainment,192.01,0.7895
1191,2020-07-23 23:16:22,4961003488432306,fraud_Daugherty, Pouros and Beahan,shopping_pos,192.01,0.9895
1193,2020-10-17 23:50:34,378904938837132,fraud_Beier and Sons,home,192.01,0.4973
1193,2020-10-31 22:44:03,30561214688470,fraud_Predovic Inc,shopping_net,192.01,0.5679
1195,2020-11-01 20:14:38,4087542780207162,fraud_Boehm, Block and Jakubowski,misc_pos,8.95,0.992
1195,2020-12-16 22:30:51,639046421587,fraud_Heathcote, Yost and Kertzmann,shopping_net,192.01,0.983
1195,2020-10-22 03:47:01,4481131401752,fraud_Padberg-Welch,grocery_pos,192.01,0.9634
1196,2020-08-07 23:48:26,6595970453799027,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.9809
1197,2020-12-06 13:59:22,3564182536169293,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.8852
1198,2020-08-25 16:34:51,4658490815480264,fraud_Hills-Witting,shopping_net,192.01,0.5964
1198,2020-08-06 22:15:19,348253506557335,fraud_Streich, Dietrich and Barton,shopping_net,192.01,0.9906
1199,2020-09-05 23:18:11,4417677808209716,fraud_Hills-Witting,shopping_net,192.01,0.8561
1199,2020-07-11 01:07:15,30596478689301,fraud_Dooley-Thompson,misc_net,192.01,0.8124
1201,2020-12-02 23:04:23,3588001568691267,fraud_Beier-Hyatt,shopping_pos,192.01,0.996
1201,2020-08-24 19:06:58,3501365119557234,fraud_Nader-Heller,misc_net,192.01,0.8181
1201,2020-07-20 22:05:45,375534208663984,fraud_Durgan-Auer,misc_net,192.01,0.933
1201,2020-06-22 23:46:44,3598634130286287,fraud_Conroy Ltd,shopping_pos,192.01,0.5079
1201,2020-06-21 23:02:16,3560725013359375,fraud_Hermann and Sons,shopping_pos,192.01,0.9663
1203,2020-08-26 12:21:40,583699482621,fraud_Block-Parisian,misc_net,192.01,0.849
1203,2020-11-20 02:24:12,3582402971899057,fraud_Brekke and Sons,gas_transport,15.49,0.9977
1205,2020-09-09 21:44:43,570273151375,fraud_Friesen Inc,shopping_pos,192.01,0.665
1205,2020-12-02 03:46:31,377834944388609,fraud_Kovacek, Dibbert and Ondricka,grocery_pos,192.01,0.9958
1205,2020-07-30 22:30:00,180011453250192,fraud_Lockman Ltd,grocery_pos,192.01,0.9782
1205,2020-07-20 22:14:53,4225990116481262579,fraud_Ferry, Lynch and Kautzer,misc_net,192.01,0.9912
1205,2020-08-27 02:52:46,6011975266774121,fraud_Schaefer, Maggio and Daugherty,gas_transport,8.91,0.9894
1207,2020-08-03 02:19:40,4653879239169997,fraud_Moen, Reinger and Murphy,grocery_pos,192.01,0.9652
1209,2020-11-16 02:00:14,378006354724784,fraud_Stracke-Lemke,grocery_pos,192.01,0.9962
1209,2020-06-24 22:30:10,180098888332620,fraud_Sawayn PLC,shopping_pos,192.01,0.9933
1209,2020-10-25 22:51:49,4599285557366057,fraud_Romaguera, Cruickshank and Greenholt,shopping_net,192.01,0.3696
1209,2020-11-13 00:48:05,3535808924394848,fraud_Bins-Rice,gas_transport,11.02,0.9848
1209,2020-07-07 00:58:49,4713464490314802,fraud_Cole PLC,grocery_pos,192.01,0.996
1211,2020-10-07 23:31:07,344342339068828,fraud_Gottlieb, Considine and Schultz,shopping_net,192.01,0.9827
1213,2020-07-08 02:51:09,4713464490314802,fraud_O'Keefe-Hudson,grocery_pos,192.01,0.996
1213,2020-11-19 01:58:49,4710792708725663,fraud_Huel, Hammes and Witting,grocery_pos,192.01,0.9634
1213,2020-11-27 16:07:24,3513506355699497,fraud_Friesen Inc,shopping_pos,192.01,0.6501
1213,2020-06-30 02:11:22,3586008444788268,fraud_Ledner-Pfannerstill,gas_transport,8.06,0.9866
1215,2020-09-04 20:28:45,3550412175018089,fraud_Watsica, Haag and Considine,shopping_pos,192.01,0.999
1215,2020-11-05 23:42:51,2229378226512508,fraud_Moore, Dibbert and Koepp,misc_net,192.01,0.9588
1217,2020-12-06 03:10:07,3564182536169293,fraud_Stracke-Lemke,grocery_pos,192.01,0.9757
1217,2020-07-22 07:21:42,4797297220948468262,fraud_Heller, Gutmann and Zieme,grocery_pos,192.01,0.5455
1219,2020-07-18 22:03:20,2454076758463217,fraud_Kuphal-Predovic,misc_net,192.01,0.9388
1219,2020-09-05 02:33:28,2712209726293386,fraud_Bins-Tillman,entertainment,192.01,0.8978
1219,2020-12-14 01:23:44,6011492816282597,fraud_Koepp-Witting,grocery_pos,192.01,0.8936
1221,2020-11-28 23:18:30,676275912597,fraud_Kuphal-Predovic,misc_net,192.01,0.9492
1221,2020-07-24 03:57:21,4961003488432306,fraud_Schamberger-O'Keefe,grocery_pos,192.01,0.9792
1221,2020-09-23 11:00:46,30270432095985,fraud_Zieme, Bode and Dooley,gas_transport,12.54,0.9559
1223,2020-08-26 22:28:18,583699482621,fraud_Daugherty, Pouros and Beahan,shopping_pos,192.01,0.9772
1223,2020-08-11 22:43:50,4312133045694601139,fraud_Goldner-Lemke,entertainment,192.01,0.5856
1223,2020-10-19 02:05:10,378858024506425,fraud_Kutch and Sons,grocery_pos,192.01,0.9222
1224,2020-10-08 02:40:11,6597248210463122,fraud_Miller-Hauck,grocery_pos,192.01,0.9843
1224,2020-07-08 11:05:54,4713464490314802,fraud_Pacocha-O'Reilly,grocery_pos,192.01,0.8951
1225,2020-10-07 00:53:56,6597248210463122,fraud_Kiehn Inc,grocery_pos,192.01,0.9844
1227,2020-06-30 03:21:07,30551643947183,fraud_Fisher-Schowalter,shopping_net,192.01,0.9201
1227,2020-10-19 22:11:33,378858024506425,fraud_Reichert, Huels and Hoppe,shopping_net,192.01,0.9847
1229,2020-09-07 03:48:13,4623560839669,fraud_Schumm, Bauch and Ondricka,grocery_pos,192.01,0.9243
1229,2020-11-20 02:21:13,6538441737335434,fraud_Bradtke PLC,grocery_pos,192.01,0.9717
1231,2020-08-01 23:21:05,3560246577314524,fraud_Gutmann, McLaughlin and Wiza,home,192.01,0.7421
1231,2020-08-31 23:20:52,6596735789587928,fraud_Labadie, Treutel and Bode,shopping_net,192.01,0.9881
1231,2020-08-27 23:10:16,3563837241599446,fraud_Ferry, Lynch and Kautzer,misc_net,192.01,0.8712
1232,2020-07-07 03:34:47,4713464490314802,fraud_Cartwright-Harris,grocery_pos,192.01,0.9959
1232,2020-07-23 23:30:23,4195740185974,fraud_Schuppe, Nolan and Hoeger,shopping_pos,192.01,0.9899
1233,2020-09-02 01:51:21,4003989662068504,fraud_DuBuque LLC,grocery_pos,192.01,0.8829
1233,2020-10-08 23:52:34,6597248210463122,fraud_Flatley-Durgan,misc_net,192.01,0.9907
1233,2020-07-07 22:35:15,4713464490314802,fraud_Bashirian Group,shopping_net,192.01,0.9811
1233,2020-12-26 23:39:49,3598215285024754,fraud_Stanton, Jakubowski and Baumbach,shopping_net,192.01,0.9595
1234,2020-11-01 22:20:54,4087542780207162,fraud_Auer-West,shopping_net,192.01,0.9857
1235,2020-08-27 03:01:49,583699482621,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.9302
1235,2020-06-24 22:39:47,3504178999463051,fraud_Langworth, Boehm and Gulgowski,shopping_net,192.01,0.7261
1237,2020-09-28 00:24:40,6011477612335392,fraud_Bauch-Raynor,grocery_pos,192.01,0.9879
1237,2020-09-08 03:12:18,570273151375,fraud_Adams, Kovacek and Kuhlman,grocery_net,15.83,0.5993
1237,2020-08-03 23:01:00,4725837176265195730,fraud_Schiller, Blanda and Johnson,home,192.01,0.5827
1238,2020-11-24 22:16:54,4972228199573984,fraud_Kris-Weimann,misc_net,192.01,0.9918
1238,2020-12-06 01:55:00,3564182536169293,fraud_Corwin-Collins,gas_transport,18.54,0.96
1238,2020-12-17 02:37:31,639046421587,fraud_Jenkins, Hauck and Friesen,gas_transport,7.05,0.9869
1238,2020-09-27 22:10:25,60495593109,fraud_Heaney-Marquardt,entertainment,192.01,0.7524
1239,2020-07-12 01:55:47,4079773899158,fraud_Olson, Becker and Koch,gas_transport,23.54,0.4822
1241,2020-07-30 22:55:55,180011453250192,fraud_Rodriguez, Yost and Jenkins,misc_net,192.01,0.9083
1242,2020-08-03 03:01:17,4653879239169997,fraud_Murray-Smitham,grocery_pos,192.01,0.949
1242,2020-12-03 00:36:33,3588001568691267,fraud_Schamberger-O'Keefe,grocery_pos,192.01,0.997
1244,2020-08-13 13:45:34,374497717543058,fraud_Willms, Kris and Bergnaum,shopping_pos,192.01,0.5773
1244,2020-11-26 23:45:54,30546453310167,fraud_Durgan-Auer,misc_net,192.01,0.9911
1244,2020-07-03 00:18:13,3540416671210051,fraud_Casper, Hand and Zulauf,grocery_pos,192.01,0.9989
1245,2020-11-19 22:00:06,4710792708725663,fraud_Roob, Conn and Tremblay,shopping_pos,192.01,0.4057
1245,2020-06-27 23:26:42,213161231269724,fraud_Bashirian Group,shopping_net,192.01,0.9876
1247,2020-12-14 22:03:30,377550167323848,fraud_Kuhn LLC,misc_net,192.01,0.9865
1247,2020-08-02 22:04:35,3576281490078437,fraud_Price Inc,shopping_net,192.01,0.9721
1247,2020-06-30 21:38:41,3528231451607350,fraud_Kihn, Abernathy and Douglas,shopping_net,192.01,0.8748
1249,2020-07-03 22:44:10,3589255887819806,fraud_McGlynn-Heathcote,misc_net,192.01,0.5724
1249,2020-07-11 22:39:32,3567697931646329,fraud_Gleason-Macejkovic,shopping_net,192.01,0.3994
1249,2020-07-31 23:37:12,676173792455,fraud_Kuhn LLC,misc_net,192.01,0.9764
1251,2020-09-30 22:34:21,180020605265701,fraud_Rempel Inc,shopping_net,192.01,0.9347
1253,2020-09-30 22:10:03,180020605265701,fraud_Labadie, Treutel and Bode,shopping_net,192.01,0.9429
1253,2020-06-26 01:51:55,213161231269724,fraud_Kilback LLC,grocery_pos,192.01,0.9324
1255,2020-08-04 01:19:12,4653879239169997,fraud_Eichmann, Bogan and Rodriguez,gas_transport,12.27,0.9855
1255,2020-12-14 22:25:24,4423489490781412,fraud_Beier-Hyatt,shopping_pos,192.01,0.9908
1255,2020-08-02 00:30:35,3577794103155425,fraud_Medhurst PLC,shopping_net,192.01,0.9829
1256,2020-07-12 02:38:24,501882822387,fraud_Jenkins, Hauck and Friesen,gas_transport,5.62,0.9866
1256,2020-11-26 20:35:18,180046165512893,fraud_Johnson, Runolfsdottir and Mayer,misc_net,192.01,0.8665
1257,2020-09-04 00:46:50,4417677808209716,fraud_Bernier, Volkman and Hoeger,misc_net,192.01,0.9949
1259,2020-10-07 22:14:41,6597248210463122,fraud_Parker, Nolan and Trantow,entertainment,192.01,0.4475
1259,2020-10-12 00:11:06,38530489946071,fraud_Christiansen, Goyette and Schamberger,gas_transport,13.96,0.985
1259,2020-08-23 23:00:03,577588686219,fraud_Wilkinson Ltd,entertainment,192.01,0.6458
1259,2020-08-26 02:10:44,4512828414983801773,fraud_Schumm PLC,shopping_net,192.01,0.9693
1260,2020-08-11 03:53:44,4335531783520911,fraud_Kunze Inc,grocery_pos,192.01,0.9477
1261,2020-07-26 23:25:47,38014427445058,fraud_Zemlak Group,misc_net,192.01,0.9885
1261,2020-10-17 04:51:52,30570197515105,fraud_Koepp-Parker,grocery_pos,192.01,0.922
1263,2020-12-16 01:35:25,180040027502291,fraud_Strosin-Cruickshank,grocery_pos,192.01,0.8589
1263,2020-10-15 00:51:58,341542810616333,fraud_Stroman, Hudson and Erdman,gas_transport,19.04,0.921
1265,2020-12-08 03:41:18,3545109339866548,fraud_Schoen, Kuphal and Nitzsche,grocery_pos,192.01,0.9946
1266,2020-11-23 02:01:40,3598215285024754,fraud_Schamberger-O'Keefe,grocery_pos,192.01,0.547
1266,2020-07-30 10:07:12,180011453250192,fraud_Schultz, Simonis and Little,grocery_pos,192.01,0.8856
1266,2020-08-31 22:55:44,6596735789587928,fraud_Durgan-Auer,misc_net,192.01,0.9911
1269,2020-12-09 20:22:27,3523843138706408,fraud_Stiedemann Inc,misc_pos,11.62,0.5432
1270,2020-09-24 22:42:18,4427805710168,fraud_Gleason-Macejkovic,shopping_net,192.01,0.4314
1270,2020-08-06 22:05:30,4518350514020532,fraud_Towne, Greenholt and Koepp,shopping_net,192.01,0.6746
1271,2020-10-19 23:15:44,3502088871723054,fraud_Hills-Witting,shopping_net,192.01,0.425
1271,2020-10-19 22:45:12,577588686219,fraud_Jast Ltd,shopping_net,192.01,0.5129
1271,2020-10-09 22:14:21,213199865312311,fraud_Medhurst PLC,shopping_net,192.01,0.9911
